customer_id,historical_claim_id,historical_policy_id,loss_date,report_date,cause_of_loss,first_line_of_address,county,state,zip_code,latitude,longitude,initial_estimate,total_paid,claim_duration_days,third_party_count,attorney_involved,public_adjuster_involved,litigated,claim_outcome
CUS00071,HCLM00071_01,HPOL00071_01,2021-08-22,2021-08-30,Water,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,79000,69600,197,8,0,0,0,Denied
CUS00071,HCLM00071_02,HPOL00071_02,2020-10-12,2020-10-24,Wind,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,70000,67800,37,9,0,0,0,Settled
CUS00071,HCLM00071_03,HPOL00071_03,2017-09-10,2017-09-20,Wind,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,50200,38900,158,3,0,0,1,Litigated and Settled
CUS00072,HCLM00072_01,HPOL00072_01,2020-04-25,2020-05-03,Fire,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,54700,63500,23,5,0,0,0,Paid
CUS00072,HCLM00072_02,HPOL00072_02,2020-08-04,2020-08-04,Freeze,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,73000,131200,212,7,0,0,0,Paid
CUS00072,HCLM00072_03,HPOL00072_03,2019-07-05,2019-07-18,Lightning,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,14000,11300,226,5,0,1,0,Settled
CUS00074,HCLM00074_01,HPOL00074_01,2022-07-30,2022-08-08,Hurricane,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,62300,92000,63,12,0,0,0,Settled
CUS00074,HCLM00074_02,HPOL00074_02,2019-07-18,2019-07-18,Theft,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,29600,29800,58,11,0,0,0,Denied
CUS00074,HCLM00074_03,HPOL00074_03,2021-11-13,2021-11-13,Hail,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,62600,54400,107,5,0,0,0,Paid
CUS00075,HCLM00075_01,HPOL00075_01,2021-02-23,2021-03-06,Fire,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,71100,124400,114,3,0,0,0,Partially Paid
CUS00076,HCLM00076_01,HPOL00076_01,2021-08-21,2021-08-28,Vandalism,3000 NE 2nd Ave,Miami-Dade,FL,33137,25.808936,-80.195094,4800,8300,37,3,0,0,0,Denied
CUS00076,HCLM00076_02,HPOL00076_02,2021-02-02,2021-02-02,Lightning,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,39400,41600,223,6,0,0,0,Closed Without Payment
CUS00076,HCLM00076_03,HPOL00076_03,2021-10-09,2021-10-23,Vandalism,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,78700,86300,66,3,0,1,0,Closed Without Payment
CUS00077,HCLM00077_01,HPOL00077_01,2020-08-20,2020-08-26,Vandalism,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,38700,65400,92,6,0,0,0,Settled
CUS00078,HCLM00078_01,HPOL00078_01,2020-01-18,2020-01-30,Theft,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,46100,82100,66,11,0,0,0,Paid
CUS00078,HCLM00078_02,HPOL00078_02,2022-09-15,2022-09-19,Hail,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,14800,12900,61,4,0,0,0,Denied
CUS00078,HCLM00078_03,HPOL00078_03,2019-02-27,2019-02-28,Vandalism,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,10300,10100,170,11,0,0,0,Closed Without Payment
CUS00078,HCLM00078_04,HPOL00078_04,2022-04-11,2022-04-25,Fire,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,31000,22900,81,9,0,0,0,Settled
CUS00079,HCLM00079_01,HPOL00079_01,2021-02-04,2021-02-18,Theft,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,76400,69100,122,9,0,0,0,Settled
CUS00079,HCLM00079_02,HPOL00079_02,2022-01-05,2022-01-05,Freeze,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,52100,86700,34,10,1,0,0,Settled
CUS00079,HCLM00079_03,HPOL00079_03,2023-01-21,2023-02-02,Fire,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,34900,51900,133,6,0,1,0,Partially Paid
CUS00079,HCLM00079_04,HPOL00079_04,2024-02-19,2024-02-22,Hurricane,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,65300,114900,203,13,0,0,0,Partially Paid
CUS00080,HCLM00080_01,HPOL00080_01,2021-07-01,2021-07-10,Vandalism,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,58700,78700,61,4,0,1,0,Denied
CUS00081,HCLM00081_01,HPOL00081_01,2021-11-23,2021-12-04,Hurricane,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,32300,34800,149,7,0,0,1,Litigated and Adjudicated
CUS00081,HCLM00081_02,HPOL00081_02,2019-08-13,2019-08-20,Wind,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,19200,25500,132,11,0,0,0,Partially Paid
CUS00082,HCLM00082_01,HPOL00082_01,2023-12-06,2023-12-18,Vandalism,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,63700,86100,175,9,0,0,0,Withdrawn
CUS00082,HCLM00082_02,HPOL00082_02,2022-05-04,2022-05-17,Fire,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,13300,15800,97,13,0,0,1,Litigated and Settled
CUS00085,HCLM00085_01,HPOL00085_01,2020-11-13,2020-11-13,Fire,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,74800,62300,52,4,1,0,0,Denied
CUS00086,HCLM00086_01,HPOL00086_01,2021-06-20,2021-06-21,Hail,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,11200,9200,127,9,1,0,0,Denied
CUS00087,HCLM00087_01,HPOL00087_01,2022-12-04,2022-12-13,Theft,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,41800,35900,217,13,0,0,0,Settled
CUS00087,HCLM00087_02,HPOL00087_02,2020-08-30,2020-08-30,Wind,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,47600,85200,125,13,0,1,0,Settled
CUS00087,HCLM00087_03,HPOL00087_03,2024-04-29,2024-05-12,Hurricane,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,16800,25300,48,12,0,0,0,Closed Without Payment
CUS00088,HCLM00088_01,HPOL00088_01,2020-08-25,2020-08-31,Lightning,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,60900,60800,64,13,1,0,0,Partially Paid
CUS00088,HCLM00088_02,HPOL00088_02,2022-10-27,2022-11-07,Freeze,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,69200,95600,134,3,0,0,0,Settled
CUS00088,HCLM00088_03,HPOL00088_03,2023-04-04,2023-04-08,Freeze,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,52600,45400,226,13,0,0,1,Litigated and Settled
CUS00089,HCLM00089_01,HPOL00089_01,2018-05-10,2018-05-15,Lightning,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,57100,63000,120,11,0,0,0,Paid
CUS00092,HCLM00092_01,HPOL00092_01,2019-02-09,2019-02-17,Theft,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,57600,93100,124,7,0,1,0,Settled
CUS00093,HCLM00093_01,HPOL00093_01,2022-02-06,2022-02-13,Theft,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,53800,45000,212,13,1,0,1,Litigated and Settled
CUS00093,HCLM00093_02,HPOL00093_02,2021-03-02,2021-03-11,Theft,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,79700,139000,412,5,0,1,1,Litigated and Adjudicated
CUS00093,HCLM00093_03,HPOL00093_03,2022-12-17,2022-12-20,Lightning,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,31200,27300,139,13,0,0,0,Denied
CUS00093,HCLM00093_04,HPOL00093_04,2020-07-09,2020-07-10,Theft,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,55800,67200,101,7,0,0,0,Settled
CUS00094,HCLM00094_01,HPOL00094_01,2023-11-22,2023-12-03,Lightning,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,5700,4700,104,9,0,0,0,Withdrawn
CUS00094,HCLM00094_02,HPOL00094_02,2024-02-17,2024-02-24,Wind,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,28500,49700,103,9,0,0,0,Paid
CUS00095,HCLM00095_01,HPOL00095_01,2021-08-25,2021-09-01,Freeze,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,74400,128300,97,11,0,0,0,Withdrawn
CUS00096,HCLM00096_01,HPOL00096_01,2020-12-19,2020-12-19,Hail,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,18800,19700,42,7,0,0,0,Closed Without Payment
CUS00097,HCLM00097_01,HPOL00097_01,2021-12-29,2022-01-08,Hail,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,53000,64100,23,9,0,0,0,Partially Paid
CUS00097,HCLM00097_02,HPOL00097_02,2022-06-02,2022-06-15,Lightning,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,12900,15500,86,10,1,0,0,Withdrawn
CUS00098,HCLM00098_01,HPOL00098_01,2020-08-12,2020-08-18,Hurricane,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,18700,31300,204,5,0,0,0,Settled
CUS00098,HCLM00098_02,HPOL00098_02,2021-04-06,2021-04-07,Water,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,3800,4200,197,9,0,0,0,Settled
CUS00099,HCLM00099_01,HPOL00099_01,2023-11-16,2023-11-30,Water,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,62300,83600,213,12,0,0,0,Settled
CUS00099,HCLM00099_02,HPOL00099_02,2021-10-12,2021-10-12,Water,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,23500,18500,120,9,0,0,0,Closed Without Payment
CUS00101,HCLM00101_01,HPOL00101_01,2021-03-30,2021-04-11,Fire,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,22400,18200,146,7,0,0,0,Withdrawn
CUS00102,HCLM00102_01,HPOL00102_01,2021-11-17,2021-11-18,Theft,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,70800,73200,164,6,0,0,0,Settled
CUS00104,HCLM00104_01,HPOL00104_01,2019-05-15,2019-05-27,Lightning,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,29500,52500,206,10,0,0,0,Settled
CUS00104,HCLM00104_02,HPOL00104_02,2017-10-20,2017-10-31,Wind,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,11500,14000,129,13,0,0,0,Partially Paid
CUS00104,HCLM00104_03,HPOL00104_03,2021-01-23,2021-02-05,Theft,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,8200,8000,69,13,0,1,0,Partially Paid
CUS00105,HCLM00105_01,HPOL00105_01,2025-03-05,2025-03-06,Hail,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,32500,28600,93,6,1,0,0,Closed Without Payment
CUS00105,HCLM00105_02,HPOL00105_02,2022-03-07,2022-03-15,Hail,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,64900,90300,34,10,0,0,0,Partially Paid
CUS00105,HCLM00105_03,HPOL00105_03,2021-08-25,2021-08-25,Lightning,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,44200,48000,175,13,0,0,0,Denied
CUS00105,HCLM00105_04,HPOL00105_04,2021-09-18,2021-09-29,Lightning,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,41800,34200,157,13,0,0,0,Closed Without Payment
CUS00105,HCLM00105_05,HPOL00105_05,2023-07-04,2023-07-08,Water,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,38100,58700,109,7,0,0,0,Closed Without Payment
CUS00106,HCLM00106_01,HPOL00106_01,2019-02-19,2019-02-28,Hail,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,15700,13100,433,9,0,1,1,Litigated and Settled
CUS00107,HCLM00107_01,HPOL00107_01,2024-07-28,2024-08-08,Fire,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,75600,113700,43,6,0,0,0,Settled
CUS00107,HCLM00107_02,HPOL00107_02,2021-05-08,2021-05-17,Vandalism,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,77500,118600,199,13,0,0,0,Withdrawn
CUS00107,HCLM00107_03,HPOL00107_03,2021-03-01,2021-03-01,Theft,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,40500,54400,67,10,0,0,0,Partially Paid
CUS00108,HCLM00108_01,HPOL00108_01,2024-04-26,2024-04-28,Hail,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,50500,85900,45,12,0,0,0,Partially Paid
CUS00108,HCLM00108_02,HPOL00108_02,2024-09-11,2024-09-16,Hurricane,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,40800,57200,28,6,1,0,0,Partially Paid
CUS00111,HCLM00111_01,HPOL00111_01,2022-02-15,2022-02-19,Water,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,12100,9800,208,10,0,0,0,Partially Paid
CUS00111,HCLM00111_02,HPOL00111_02,2023-10-27,2023-11-08,Hail,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,69800,124000,136,8,0,0,0,Paid
CUS00111,HCLM00111_03,HPOL00111_03,2019-11-07,2019-11-11,Water,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,18800,20000,28,4,0,0,0,Settled
CUS00112,HCLM00112_01,HPOL00112_01,2019-01-22,2019-02-03,Hail,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,11700,18300,39,7,0,0,0,Settled
CUS00112,HCLM00112_02,HPOL00112_02,2019-06-03,2019-06-09,Hurricane,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,52600,50200,99,6,0,0,0,Closed Without Payment
CUS00113,HCLM00113_01,HPOL00113_01,2020-12-10,2020-12-19,Vandalism,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,40200,39600,104,9,0,0,0,Withdrawn
CUS00113,HCLM00113_02,HPOL00113_02,2023-10-04,2023-10-10,Hail,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,30400,35800,50,6,0,0,0,Settled
CUS00115,HCLM00115_01,HPOL00115_01,2023-11-23,2023-12-02,Hurricane,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,77200,83600,66,9,0,0,0,Closed Without Payment
CUS00115,HCLM00115_02,HPOL00115_02,2022-08-10,2022-08-12,Fire,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,7600,8800,93,10,0,0,0,Settled
CUS00116,HCLM00116_01,HPOL00116_01,2020-10-19,2020-10-26,Hurricane,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,73000,57900,78,11,0,1,0,Settled
CUS00116,HCLM00116_02,HPOL00116_02,2022-10-02,2022-10-16,Hail,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,8700,13700,327,5,0,0,1,Litigated and Adjudicated
CUS00116,HCLM00116_03,HPOL00116_03,2020-03-12,2020-03-24,Fire,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,12600,22000,216,11,0,0,0,Settled
CUS00116,HCLM00116_04,HPOL00116_04,2020-10-22,2020-11-05,Lightning,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,5000,5600,63,4,0,0,0,Paid
CUS00118,HCLM00118_01,HPOL00118_01,2024-06-27,2024-06-27,Water,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,48200,49300,93,13,0,0,0,Partially Paid
CUS00118,HCLM00118_02,HPOL00118_02,2021-08-27,2021-09-06,Freeze,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,20900,20800,83,11,0,1,0,Paid
CUS00118,HCLM00118_03,HPOL00118_03,2020-04-08,2020-04-12,Hail,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,34100,31900,42,12,0,1,0,Settled
CUS00119,HCLM00119_01,HPOL00119_01,2022-01-02,2022-01-03,Hail,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,8300,14900,253,10,0,0,1,Litigated and Adjudicated
CUS00119,HCLM00119_02,HPOL00119_02,2021-10-24,2021-10-30,Water,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,66300,116900,252,3,0,0,1,Litigated and Settled
CUS00119,HCLM00119_03,HPOL00119_03,2023-11-02,2023-11-08,Vandalism,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,52200,72200,55,6,0,1,0,Paid
CUS00119,HCLM00119_04,HPOL00119_04,2022-08-13,2022-08-19,Fire,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,61400,92700,178,8,1,0,0,Closed Without Payment
CUS00120,HCLM00120_01,HPOL00120_01,2022-08-16,2022-08-30,Wind,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,4900,8400,65,13,0,0,0,Withdrawn
CUS00121,HCLM00121_01,HPOL00121_01,2020-02-02,2020-02-09,Freeze,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,64700,66200,31,12,0,0,0,Paid
CUS00122,HCLM00122_01,HPOL00122_01,2020-05-01,2020-05-09,Wind,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,28300,21200,163,6,0,0,0,Denied
CUS00123,HCLM00123_01,HPOL00123_01,2021-01-18,2021-01-22,Hurricane,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,8200,7500,98,11,0,0,0,Partially Paid
CUS00123,HCLM00123_02,HPOL00123_02,2019-04-28,2019-05-12,Vandalism,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,5500,7500,26,5,0,0,1,Litigated and Settled
CUS00125,HCLM00125_01,HPOL00125_01,2021-12-19,2021-12-28,Theft,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,39600,45400,110,6,0,0,0,Partially Paid
CUS00126,HCLM00126_01,HPOL00126_01,2023-12-04,2023-12-09,Fire,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,56500,51800,111,12,0,0,1,Litigated and Adjudicated
CUS00126,HCLM00126_02,HPOL00126_02,2024-01-19,2024-01-20,Water,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,31900,39600,37,9,0,1,0,Withdrawn
CUS00126,HCLM00126_03,HPOL00126_03,2023-05-12,2023-05-19,Freeze,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,19100,24900,210,13,0,0,0,Paid
CUS00126,HCLM00126_04,HPOL00126_04,2024-02-28,2024-03-10,Freeze,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,14300,19400,166,13,0,0,0,Denied
CUS00126,HCLM00126_05,HPOL00126_05,2020-05-14,2020-05-22,Lightning,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,50500,76900,70,12,1,0,0,Partially Paid
CUS00127,HCLM00127_01,HPOL00127_01,2020-06-12,2020-06-21,Wind,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,66100,98400,135,3,0,0,0,Settled
CUS00128,HCLM00128_01,HPOL00128_01,2023-11-04,2023-11-08,Fire,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,68700,100200,159,7,1,0,0,Settled
CUS00129,HCLM00129_01,HPOL00129_01,2022-09-09,2022-09-11,Fire,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,51700,67300,149,4,0,0,0,Withdrawn
CUS00129,HCLM00129_02,HPOL00129_02,2021-03-18,2021-03-20,Fire,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,38200,40900,156,10,0,0,0,Paid
CUS00131,HCLM00131_01,HPOL00131_01,2020-05-16,2020-05-18,Fire,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,37900,40100,111,10,0,0,0,Settled
CUS00132,HCLM00132_01,HPOL00132_01,2018-12-24,2019-01-07,Hail,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,28400,41700,117,13,0,0,0,Partially Paid
CUS00133,HCLM00133_01,HPOL00133_01,2020-12-05,2020-12-13,Water,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,57000,86100,282,7,0,0,1,Litigated and Settled
CUS00133,HCLM00133_02,HPOL00133_02,2020-12-26,2021-01-04,Wind,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,44700,71700,74,9,0,1,0,Withdrawn
CUS00133,HCLM00133_03,HPOL00133_03,2023-06-08,2023-06-19,Hurricane,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,5500,7700,49,4,0,0,0,Closed Without Payment
CUS00134,HCLM00134_01,HPOL00134_01,2023-10-10,2023-10-23,Hail,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,59600,95000,178,11,0,0,0,Withdrawn
CUS00134,HCLM00134_02,HPOL00134_02,2020-03-27,2020-04-04,Freeze,2633 Azalea Garden Pl,Hillsborough,FL,33619,27.938868,-82.369974,39700,54100,40,12,1,0,0,Partially Paid
CUS00134,HCLM00134_03,HPOL00134_03,2019-10-25,2019-11-06,Water,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,37500,38800,175,5,0,0,0,Settled
CUS00134,HCLM00134_04,HPOL00134_04,2022-07-09,2022-07-18,Vandalism,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,31700,37000,203,6,0,0,0,Paid
CUS00135,HCLM00135_01,HPOL00135_01,2021-07-03,2021-07-16,Theft,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,36500,33700,42,3,0,0,0,Settled
CUS00135,HCLM00135_02,HPOL00135_02,2024-02-14,2024-02-18,Fire,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,66400,62900,229,9,1,0,0,Closed Without Payment
CUS00135,HCLM00135_03,HPOL00135_03,2020-10-03,2020-10-04,Vandalism,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,22400,34000,20,10,0,0,0,Closed Without Payment
CUS00136,HCLM00136_01,HPOL00136_01,2020-09-10,2020-09-23,Theft,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,54200,57700,210,11,0,0,0,Partially Paid
CUS00136,HCLM00136_02,HPOL00136_02,2021-09-03,2021-09-17,Theft,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,15500,21200,516,6,0,0,1,Litigated and Adjudicated
CUS00138,HCLM00138_01,HPOL00138_01,2023-09-09,2023-09-20,Hail,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,15500,15600,191,7,0,0,0,Closed Without Payment
CUS00139,HCLM00139_01,HPOL00139_01,2024-05-26,2024-06-09,Hail,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,44300,48300,146,3,1,0,0,Paid
CUS00139,HCLM00139_02,HPOL00139_02,2022-08-02,2022-08-07,Theft,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,27400,39900,39,3,0,0,0,Closed Without Payment
CUS00139,HCLM00139_03,HPOL00139_03,2022-09-22,2022-10-04,Hail,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,10500,11900,230,6,0,0,0,Settled
CUS00142,HCLM00142_01,HPOL00142_01,2018-08-28,2018-09-11,Lightning,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,56000,78100,68,3,0,0,0,Settled
CUS00142,HCLM00142_02,HPOL00142_02,2021-09-29,2021-10-11,Hail,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,60600,81700,50,8,0,1,0,Paid
CUS00142,HCLM00142_03,HPOL00142_03,2021-11-10,2021-11-19,Water,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,73700,110000,126,10,0,0,0,Partially Paid
CUS00142,HCLM00142_04,HPOL00142_04,2020-08-08,2020-08-21,Water,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,58000,90300,99,12,0,0,0,Partially Paid
CUS00143,HCLM00143_01,HPOL00143_01,2021-06-14,2021-06-14,Wind,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,4800,6600,199,5,0,0,0,Settled
CUS00143,HCLM00143_02,HPOL00143_02,2022-12-13,2022-12-19,Hail,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,15100,17300,54,8,0,0,0,Paid
CUS00144,HCLM00144_01,HPOL00144_01,2018-12-29,2019-01-12,Vandalism,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,49600,44900,47,3,0,0,0,Partially Paid
CUS00144,HCLM00144_02,HPOL00144_02,2018-10-06,2018-10-09,Theft,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,29800,42400,74,5,0,0,0,Partially Paid
CUS00144,HCLM00144_03,HPOL00144_03,2017-05-21,2017-05-28,Hail,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,10600,10600,97,8,1,0,0,Denied
CUS00146,HCLM00146_01,HPOL00146_01,2021-12-20,2021-12-25,Hurricane,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,10500,12800,133,7,0,0,0,Paid
CUS00146,HCLM00146_02,HPOL00146_02,2020-11-02,2020-11-10,Vandalism,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,61700,103000,51,9,0,0,0,Withdrawn
CUS00146,HCLM00146_03,HPOL00146_03,2022-03-23,2022-03-31,Fire,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,20500,28300,84,12,1,1,1,Litigated and Settled
CUS00147,HCLM00147_01,HPOL00147_01,2021-10-17,2021-10-21,Theft,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,79300,56300,77,11,1,0,0,Settled
CUS00147,HCLM00147_02,HPOL00147_02,2021-12-12,2021-12-18,Theft,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,67900,54100,314,6,0,0,1,Litigated and Settled
CUS00147,HCLM00147_03,HPOL00147_03,2022-04-14,2022-04-27,Wind,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,18600,13700,198,3,0,0,0,Denied
CUS00148,HCLM00148_01,HPOL00148_01,2019-09-03,2019-09-09,Freeze,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,17200,29700,127,10,0,0,0,Partially Paid
CUS00148,HCLM00148_02,HPOL00148_02,2020-12-01,2020-12-05,Lightning,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,4800,5700,186,3,0,0,0,Partially Paid
CUS00148,HCLM00148_03,HPOL00148_03,2021-10-02,2021-10-03,Hurricane,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,43700,39700,144,6,0,0,0,Paid
CUS00149,HCLM00149_01,HPOL00149_01,2017-08-05,2017-08-10,Hail,520 E Church St,Orange,FL,32801,28.542388,-81.368972,16200,27800,182,12,0,0,0,Partially Paid
CUS00150,HCLM00150_01,HPOL00150_01,2018-11-28,2018-11-30,Water,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,49800,72300,29,13,1,1,1,Litigated and Settled
