claim_id,policy_id,customer_id,loss_date,report_date,cause_of_loss,catastrophe_flag,first_line_of_address,county,state,zip_code,latitude,longitude,property_age,roof_age,roof_material,construction_type,square_footage,occupancy_type,property_value,policy_tenure_months,coverage_a_dwelling_flag,coverage_b_other_structures_flag,coverage_c_personal_property_flag,coverage_d_loss_of_use_flag,coverage_e_liability_flag,coverage_f_medical_payments_flag,coverage_a_limit,coverage_b_limit,coverage_c_limit,coverage_d_limit,deductible,annual_premium,policy_form,prior_claim_count_3yr,prior_total_paid_3yr,prior_same_cause_claim_count,prior_litigated_claim_count,initial_reserve,initial_estimate,days_to_first_inspection,inspection_completed_30_days,complaint_flag_30_days,litigated
CLM00081,POL00081,CUS00081,2022-10-30,2022-11-20,Vandalism,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,74,29,Flat/TPO,Masonry,1305,Owner Occupied,836000,54,1,1,1,1,1,1,686000,61000,385000,168000,2500,4970,HO3,1,34800,0,1,16600,15000,7,1,0,1
CLM00082,POL00082,CUS00082,2024-04-17,2024-04-22,Hail,0,30 SW 1st St,Miami-Dade,FL,33130,25.765842,-80.208492,14,14,Metal,Masonry,4289,Owner Occupied,225000,80,1,1,1,1,1,1,175000,24000,85000,38000,2000,8870,HO6,2,101900,0,1,30200,26700,9,1,0,0
CLM00083,POL00083,CUS00083,2024-08-16,2024-10-02,Wind,0,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,55,23,Metal,Masonry Veneer,4370,Owner Occupied,1376000,97,1,0,1,1,1,1,1402000,0,891000,406000,1000,5240,HO6,0,0,0,0,12100,11800,12,1,0,0
CLM00084,POL00084,CUS00084,2022-11-28,2022-12-02,Water,0,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,73,15,Concrete Tile,Frame,3408,Owner Occupied,791000,156,1,1,1,1,1,1,695000,86000,409000,207000,1500,3860,HO3,0,0,0,0,26200,32200,17,1,0,0
CLM00085,POL00085,CUS00085,2025-01-02,2025-01-08,Wind,0,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,55,20,Metal,Reinforced Concrete,2307,Owner Occupied,978000,139,1,1,1,1,1,1,932000,110000,495000,165000,7500,7160,HO5,0,0,0,0,16300,14200,13,1,0,0
CLM00086,POL00086,CUS00086,2025-06-06,2025-06-10,Lightning,0,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,46,20,Tile,Reinforced Concrete,4109,Owner Occupied,347000,60,1,1,1,1,1,1,345000,41000,227000,60000,2500,5100,HO3,0,0,0,0,9400,8000,18,1,0,0
CLM00087,POL00087,CUS00087,2025-03-02,2025-03-08,Hurricane,0,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,36,17,Metal,Masonry Veneer,2800,Owner Occupied,287000,59,1,1,1,1,1,1,255000,30000,128000,62000,7500,4130,HO3,2,61200,1,0,11400,13100,9,1,0,0
CLM00088,POL00088,CUS00088,2024-06-16,2024-06-16,Theft,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,16,2,Metal,Reinforced Concrete,3887,Owner Occupied,562000,148,1,1,1,1,0,1,480000,58000,300000,84000,5000,7690,DP3,2,141000,0,1,34900,19100,4,1,0,1
CLM00089,POL00089,CUS00089,2022-02-12,2022-02-18,Lightning,0,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,50,27,Tile,Concrete Block,2625,Owner Occupied,1115000,57,1,1,1,1,1,1,1066000,142000,621000,304000,5000,5670,HO3,0,0,1,0,18100,17600,18,1,0,0
CLM00090,POL00090,CUS00090,2023-10-07,2023-10-15,Water,0,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,31,8,Metal,Concrete Block,4209,Owner Occupied,1131000,46,1,1,1,1,1,1,902000,112000,510000,260000,7500,3990,HO5,0,0,0,0,36300,43200,4,1,0,0
CLM00091,POL00091,CUS00091,2025-06-29,2025-07-02,Fire,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,68,13,Asphalt Shingle,Concrete Block,2853,Tenant Occupied,1440000,56,1,1,1,1,1,1,1248000,157000,680000,202000,2000,8190,HO3,0,0,0,0,107800,88600,1,1,0,0
CLM00092,POL00092,CUS00092,2022-09-29,2022-11-04,Hail,1,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,15,3,Tile,Reinforced Concrete,2514,Owner Occupied,485000,139,1,1,1,1,0,1,376000,42000,194000,94000,1000,4370,DP3,0,0,0,0,3000,8000,16,1,0,0
CLM00093,POL00093,CUS00093,2025-04-22,2025-05-01,Theft,0,101 W Beach Pl,Hillsborough,FL,33606,27.939852,-82.48549,48,14,Asphalt Shingle,Concrete Block,4012,Owner Occupied,552000,169,1,1,1,1,0,0,443000,54000,213000,84000,7500,1920,DP3,1,27300,3,2,17600,19400,10,1,0,0
CLM00094,POL00094,CUS00094,2024-06-12,2024-06-17,Water,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,15,15,Tile,Frame,4465,Owner Occupied,574000,72,1,1,1,1,1,1,589000,82000,395000,161000,7500,6980,HO3,2,54400,0,0,24500,22500,6,1,0,0
CLM00095,POL00095,CUS00095,2025-04-26,2025-05-01,Wind,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,23,11,Metal,Masonry Veneer,2913,Tenant Occupied,1435000,81,1,1,1,1,1,1,1209000,111000,642000,289000,2500,7640,HO6,0,0,0,0,37500,40300,8,1,0,0
CLM00096,POL00096,CUS00096,2024-10-08,2024-11-11,Hail,1,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,13,13,Metal,Reinforced Concrete,3990,Owner Occupied,1104000,171,1,0,1,1,1,1,1001000,0,654000,258000,5000,2020,HO3,0,0,1,0,31600,33200,14,1,0,0
CLM00097,POL00097,CUS00097,2024-10-09,2024-10-16,Hail,1,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,49,14,Concrete Tile,Masonry,3271,Owner Occupied,838000,102,1,1,1,1,1,1,641000,59000,357000,179000,2000,2790,HO3,2,79600,1,0,35500,38500,11,1,0,0
CLM00098,POL00098,CUS00098,2024-04-27,2024-05-06,Wind,0,1211 E Kennedy Blvd,Hillsborough,FL,33602,27.950366,-82.46105,61,28,Asphalt Shingle,Masonry,2272,Owner Occupied,1426000,184,1,1,1,1,1,1,1244000,112000,588000,329000,2500,7300,HO6,0,0,0,0,10000,10500,8,1,0,0
CLM00099,POL00099,CUS00099,2025-08-26,2025-08-27,Water,0,110 Zora Pl,Orange,FL,32810,28.615406,-81.425066,70,9,Metal,Concrete Block,2440,Owner Occupied,412000,74,1,1,1,1,1,1,413000,55000,240000,102000,1000,6750,HO6,1,83600,2,0,15000,17500,9,1,1,0
CLM00100,POL00100,CUS00100,2022-09-28,2022-10-02,Hail,1,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,71,22,Metal,Concrete Block,3828,Owner Occupied,1311000,129,1,1,1,1,1,1,1099000,121000,522000,323000,10000,8000,HO5,0,0,0,0,83200,37400,13,1,0,1
CLM00101,POL00101,CUS00101,2022-04-25,2022-04-26,Hail,0,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,72,7,Tile,Frame,2472,Owner Occupied,389000,142,1,1,1,1,1,1,284000,27000,189000,82000,1000,9140,HO3,1,18200,0,0,38500,45000,16,1,0,0
CLM00102,POL00102,CUS00102,2025-07-24,2025-07-31,Wind,0,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,68,7,Metal,Masonry Veneer,2110,Owner Occupied,256000,107,1,1,1,1,1,1,207000,20000,107000,38000,7500,5270,HO6,0,0,0,0,41900,38300,16,1,0,0
CLM00103,POL00103,CUS00103,2025-03-04,2025-03-08,Wind,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,17,17,Tile,Frame,3714,Owner Occupied,575000,100,1,1,1,1,1,1,469000,70000,320000,77000,5000,6810,HO5,0,0,0,0,20000,12300,14,1,0,1
CLM00104,POL00104,CUS00104,2022-09-04,2022-09-27,Wind,0,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,22,22,Asphalt Shingle,Frame,1838,Owner Occupied,259000,139,1,0,1,1,1,1,206000,0,94000,59000,5000,9360,HO6,1,8000,1,0,47800,55300,16,1,0,0
CLM00105,POL00105,CUS00105,2025-12-03,2025-12-04,Theft,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,43,12,Tile,Masonry Veneer,1344,Owner Occupied,687000,96,1,1,1,1,1,1,596000,86000,343000,125000,2500,3990,HO3,2,87300,0,0,44200,21200,1,1,0,0
CLM00106,POL00106,CUS00106,2023-03-22,2023-03-30,Water,0,5432 W Tyson Ave,Hillsborough,FL,33611,27.888268,-82.506778,7,7,Flat/TPO,Masonry,2274,Tenant Occupied,1374000,183,1,1,1,1,1,1,1093000,157000,717000,200000,1000,8550,HO3,0,0,0,1,35900,41700,16,1,0,0
CLM00107,POL00107,CUS00107,2025-03-14,2025-03-20,Hurricane,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,6,6,Concrete Tile,Concrete Block,1628,Secondary Residence,720000,95,1,1,1,1,1,1,681000,76000,308000,120000,7500,9800,HO3,1,113700,0,0,31100,74600,11,1,0,0
CLM00108,POL00108,CUS00108,2025-09-01,2025-09-07,Hail,0,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,9,9,Metal,Masonry,1796,Owner Occupied,287000,53,1,1,1,1,1,1,220000,32000,112000,43000,7500,3140,HO3,2,143100,1,0,67700,29900,4,1,0,0
CLM00109,POL00109,CUS00109,2025-11-06,2025-11-29,Vandalism,0,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,70,28,Tile,Masonry,2796,Secondary Residence,1354000,150,1,1,1,1,0,0,1119000,132000,544000,331000,7500,7860,DP3,0,0,0,0,61500,28900,4,1,0,1
CLM00110,POL00110,CUS00110,2025-08-09,2025-08-11,Water,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,29,5,Tile,Masonry,3828,Owner Occupied,372000,48,1,1,1,1,1,1,313000,45000,191000,49000,2000,9300,HO5,0,0,0,0,15400,42400,3,1,0,0
CLM00111,POL00111,CUS00111,2024-02-16,2024-02-24,Water,0,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,73,27,Flat/TPO,Reinforced Concrete,965,Owner Occupied,803000,122,1,1,1,1,1,1,617000,89000,334000,116000,1000,8790,HO3,2,133800,2,0,20500,17200,5,1,0,0
CLM00112,POL00112,CUS00112,2023-10-30,2023-11-05,Hail,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,64,11,Metal,Frame,2100,Owner Occupied,1019000,94,1,1,1,1,1,1,1042000,112000,566000,284000,7500,4160,HO3,0,0,1,0,35400,28700,14,1,0,0
CLM00113,POL00113,CUS00113,2024-11-08,2024-11-14,Freeze,0,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,20,6,Asphalt Shingle,Masonry,4263,Owner Occupied,744000,125,1,1,1,1,1,1,578000,75000,379000,106000,7500,3970,HO3,1,35800,0,0,40900,39300,1,1,0,0
CLM00114,POL00114,CUS00114,2025-07-28,2025-08-04,Fire,0,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,63,32,Asphalt Shingle,Frame,2590,Secondary Residence,1173000,182,1,1,1,1,1,1,1200000,108000,671000,274000,2000,2500,HO3,0,0,0,0,95100,115100,6,1,0,0
CLM00115,POL00115,CUS00115,2024-07-16,2024-07-16,Fire,0,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,39,14,Asphalt Shingle,Reinforced Concrete,1558,Owner Occupied,1089000,12,1,1,1,1,1,1,1064000,152000,555000,269000,1500,3740,HO6,2,92400,1,0,85300,77800,12,1,0,0
CLM00116,POL00116,CUS00116,2023-11-07,2023-11-10,Hail,0,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,35,20,Concrete Tile,Reinforced Concrete,4281,Owner Occupied,675000,125,1,1,1,1,1,0,510000,72000,265000,134000,2500,5700,DP3,1,13700,1,1,25500,22200,18,1,0,0
CLM00117,POL00117,CUS00117,2024-08-16,2024-08-17,Hail,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,8,8,Flat/TPO,Frame,1473,Owner Occupied,1262000,119,1,1,1,1,1,1,920000,107000,548000,179000,2500,7750,HO3,0,0,0,0,58600,33100,6,1,1,0
CLM00118,POL00118,CUS00118,2025-01-20,2025-03-11,Water,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,37,19,Asphalt Shingle,Frame,1410,Owner Occupied,573000,78,1,1,1,1,1,1,452000,67000,283000,110000,2500,3510,HO3,1,49300,1,0,32200,32200,14,1,0,0
CLM00119,POL00119,CUS00119,2024-10-09,2024-10-15,Hail,1,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,21,13,Flat/TPO,Masonry,2999,Secondary Residence,505000,152,1,1,1,1,1,1,507000,74000,334000,98000,2000,6190,HO3,4,296700,1,2,37800,41500,2,1,0,0
CLM00120,POL00120,CUS00120,2022-12-12,2022-12-15,Freeze,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,15,13,Metal,Masonry Veneer,3548,Owner Occupied,258000,9,1,0,1,1,1,1,255000,0,154000,51000,7500,5700,HO5,1,8400,0,0,14100,14500,3,1,0,0
CLM00121,POL00121,CUS00121,2022-04-05,2022-04-10,Freeze,0,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,59,12,Flat/TPO,Reinforced Concrete,3697,Owner Occupied,1363000,176,1,1,1,1,1,1,1144000,171000,592000,306000,5000,3770,HO3,1,66200,1,0,16000,13000,4,1,0,0
CLM00122,POL00122,CUS00122,2024-08-09,2024-08-18,Hurricane,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,66,30,Asphalt Shingle,Reinforced Concrete,1860,Owner Occupied,870000,152,1,1,1,1,1,1,838000,102000,540000,153000,2500,9800,HO5,0,0,0,0,21800,18400,14,1,0,0
CLM00123,POL00123,CUS00123,2023-09-30,2023-10-08,Vandalism,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,59,9,Flat/TPO,Concrete Block,2773,Secondary Residence,607000,156,1,1,1,1,0,0,502000,58000,316000,92000,7500,8950,DP3,1,7500,1,1,18500,15100,16,1,0,0
CLM00124,POL00124,CUS00124,2023-07-26,2023-08-04,Theft,0,7575 Universal Blvd,Orange,FL,32819,28.451704,-81.47356,23,23,Asphalt Shingle,Masonry,3471,Owner Occupied,448000,101,1,1,1,1,1,1,395000,52000,185000,64000,1000,8570,HO6,0,0,0,0,23500,26900,9,1,0,0
CLM00125,POL00125,CUS00125,2024-10-19,2024-10-20,Hail,0,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,56,32,Metal,Concrete Block,1955,Tenant Occupied,254000,11,1,1,1,1,1,1,200000,29000,107000,35000,2500,3790,HO3,1,45400,0,0,24600,24400,12,1,0,0
CLM00126,POL00126,CUS00126,2025-04-30,2025-05-02,Water,0,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,74,31,Metal,Concrete Block,1041,Owner Occupied,1004000,20,1,1,1,1,1,1,842000,105000,379000,250000,10000,9660,HO3,4,135700,1,1,36800,40300,17,1,0,0
CLM00127,POL00127,CUS00127,2022-02-22,2022-03-03,Hail,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,62,3,Tile,Masonry,4213,Owner Occupied,427000,149,1,1,1,1,1,1,376000,37000,176000,92000,1500,4200,HO3,1,98400,0,0,9400,9300,7,1,0,0
CLM00128,POL00128,CUS00128,2025-03-16,2025-03-23,Wind,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,60,24,Flat/TPO,Reinforced Concrete,2703,Owner Occupied,1349000,10,1,1,1,1,1,1,1038000,107000,566000,209000,2500,2180,HO3,1,100200,0,0,48800,52400,18,1,0,0
CLM00129,POL00129,CUS00129,2025-09-22,2025-09-23,Fire,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,3,3,Metal,Reinforced Concrete,2219,Secondary Residence,896000,48,1,1,1,1,1,1,856000,89000,432000,237000,2000,5800,HO3,0,0,2,0,59600,57100,5,1,1,1
CLM00130,POL00130,CUS00130,2024-06-01,2024-06-01,Hail,0,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,59,4,Flat/TPO,Frame,3529,Owner Occupied,1204000,87,1,1,1,1,1,1,1069000,134000,729000,230000,7500,5970,HO3,0,0,0,0,11900,33000,7,1,0,0
CLM00131,POL00131,CUS00131,2024-10-09,2024-10-16,Wind,1,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,25,11,Flat/TPO,Frame,3179,Tenant Occupied,1186000,41,1,1,1,1,1,1,1150000,104000,762000,287000,1000,2550,HO3,0,0,0,0,25400,25500,9,1,1,0
CLM00132,POL00132,CUS00132,2023-06-30,2023-07-05,Hurricane,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,26,4,Asphalt Shingle,Concrete Block,3250,Owner Occupied,1186000,30,1,1,1,1,1,1,889000,114000,423000,155000,10000,2810,HO3,0,0,0,0,39900,32400,12,1,0,0
CLM00133,POL00133,CUS00133,2024-11-03,2024-11-04,Water,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,26,25,Tile,Concrete Block,1645,Secondary Residence,1128000,20,1,1,1,1,1,1,1139000,152000,767000,179000,2500,2580,HO3,1,7700,1,1,22000,27300,2,1,0,0
CLM00134,POL00134,CUS00134,2024-09-12,2024-10-16,Vandalism,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,19,18,Asphalt Shingle,Masonry Veneer,2231,Secondary Residence,926000,153,1,1,1,1,1,1,707000,68000,349000,159000,5000,3350,HO3,2,132000,1,0,13900,24400,14,1,0,0
CLM00135,POL00135,CUS00135,2024-11-07,2024-11-12,Wind,0,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,64,9,Flat/TPO,Frame,1190,Owner Occupied,1427000,186,1,1,1,1,1,1,1247000,153000,804000,239000,5000,8560,HO5,1,62900,0,0,34700,40400,5,1,0,0
CLM00136,POL00136,CUS00136,2024-06-25,2024-06-25,Theft,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,39,18,Tile,Masonry Veneer,1832,Owner Occupied,420000,145,1,1,1,1,1,1,346000,32000,175000,56000,2000,7530,HO3,1,21200,2,1,27400,26000,1,1,0,0
CLM00137,POL00137,CUS00137,2022-10-31,2022-11-05,Hail,0,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,35,7,Asphalt Shingle,Frame,4052,Owner Occupied,345000,110,1,1,1,1,1,1,297000,29000,155000,66000,5000,5610,HO3,0,0,0,0,11400,28900,2,1,0,0
CLM00138,POL00138,CUS00138,2024-10-09,2024-10-13,Hurricane,1,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,7,7,Metal,Frame,1536,Owner Occupied,1141000,55,1,1,1,1,1,1,1090000,160000,645000,249000,1000,9760,HO3,1,15600,0,0,60500,63200,13,1,0,0
CLM00139,POL00139,CUS00139,2024-10-14,2024-10-21,Hail,0,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,47,23,Tile,Frame,2872,Owner Occupied,1092000,87,1,1,1,1,1,1,898000,122000,483000,268000,2500,9620,HO6,3,100100,2,0,17600,15800,9,1,0,0
CLM00140,POL00140,CUS00140,2024-09-30,2024-10-07,Theft,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,45,10,Flat/TPO,Reinforced Concrete,2166,Tenant Occupied,467000,69,1,1,1,1,1,1,371000,36000,230000,74000,5000,4070,HO3,0,0,0,0,13600,11300,3,1,0,0
CLM00141,POL00141,CUS00141,2022-01-09,2022-02-09,Water,0,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,55,1,Concrete Tile,Concrete Block,2617,Owner Occupied,1441000,14,1,1,1,1,1,1,1323000,191000,721000,308000,7500,6520,HO3,0,0,0,0,36600,42500,17,1,0,0
CLM00142,POL00142,CUS00142,2023-04-30,2023-06-11,Water,0,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,31,26,Asphalt Shingle,Frame,962,Owner Occupied,985000,38,1,1,1,1,1,1,889000,125000,607000,137000,7500,2780,HO3,3,282000,2,0,48100,41000,3,1,1,1
CLM00143,POL00143,CUS00143,2024-12-31,2025-01-16,Hail,0,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,57,22,Flat/TPO,Reinforced Concrete,1581,Tenant Occupied,1122000,165,1,1,1,1,1,1,1001000,106000,614000,169000,7500,5270,HO3,1,17300,1,0,8800,7800,7,1,0,0
CLM00144,POL00144,CUS00144,2022-03-25,2022-04-03,Vandalism,0,921 N Central Ave,Hillsborough,FL,33602,27.95189,-82.4639,13,11,Concrete Tile,Reinforced Concrete,4067,Owner Occupied,366000,97,1,1,1,1,1,1,371000,39000,213000,77000,2000,4210,HO5,0,0,1,0,18400,22900,7,1,0,0
CLM00145,POL00145,CUS00145,2024-04-30,2024-05-02,Fire,0,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,4,3,Flat/TPO,Masonry,2576,Owner Occupied,981000,29,1,1,1,1,1,1,738000,65000,398000,217000,1000,5960,HO3,0,0,0,0,109000,121400,10,1,0,0
CLM00146,POL00146,CUS00146,2022-11-03,2022-11-11,Hail,0,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,58,13,Concrete Tile,Masonry Veneer,4367,Owner Occupied,1113000,51,1,1,1,1,1,1,868000,111000,401000,140000,7500,6020,HO3,3,144100,0,1,51800,43900,9,1,0,0
CLM00147,POL00147,CUS00147,2022-07-06,2022-07-07,Water,0,700 SW 1st St,Miami-Dade,FL,33130,25.76502,-80.207664,39,14,Tile,Reinforced Concrete,2449,Owner Occupied,1091000,173,1,1,1,1,1,1,796000,116000,534000,172000,5000,2340,HO3,3,124100,0,1,54900,33500,17,1,0,0
CLM00148,POL00148,CUS00148,2022-09-04,2022-09-04,Lightning,0,310 N Orange Ave,Orange,FL,32801,28.543216,-81.372806,63,26,Asphalt Shingle,Masonry Veneer,3010,Tenant Occupied,526000,116,1,1,1,1,1,1,532000,67000,271000,92000,2000,7910,HO3,2,45400,1,0,14500,13200,2,1,1,0
CLM00149,POL00149,CUS00149,2022-07-22,2022-07-30,Lightning,0,520 E Church St,Orange,FL,32801,28.542388,-81.368972,12,8,Concrete Tile,Reinforced Concrete,2456,Owner Occupied,977000,155,1,1,1,1,1,1,737000,87000,482000,180000,2500,9010,HO5,0,0,0,0,57600,51600,4,1,0,0
CLM00150,POL00150,CUS00150,2023-10-24,2023-10-27,Water,0,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,56,27,Flat/TPO,Frame,4213,Owner Occupied,723000,155,1,1,1,1,0,0,630000,84000,440000,168000,1500,3690,DP3,0,0,1,1,16700,13600,17,1,0,0
CLM00151,POL00151,CUS00151,2023-03-28,2023-04-05,Wind,0,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,74,25,Metal,Frame,1645,Owner Occupied,852000,60,1,1,1,1,1,1,857000,102000,442000,142000,10000,8480,HO3,0,0,1,0,83000,41200,15,1,0,1
CLM00152,POL00152,CUS00152,2022-06-29,2022-07-06,Theft,0,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,64,9,Metal,Frame,3634,Owner Occupied,429000,111,1,1,1,1,1,1,417000,55000,238000,71000,1000,3990,HO3,1,80300,1,0,11700,14500,17,1,0,0
CLM00153,POL00153,CUS00153,2024-03-11,2024-03-20,Water,0,3015 N Rocky Point Dr E,Hillsborough,FL,33607,27.964764,-82.501766,39,25,Flat/TPO,Masonry Veneer,1181,Owner Occupied,427000,76,1,0,1,1,1,1,356000,0,220000,73000,10000,6470,HO5,0,0,0,0,41100,41900,4,1,1,0
CLM00154,POL00154,CUS00154,2024-10-09,2024-11-20,Wind,1,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,69,18,Flat/TPO,Concrete Block,1472,Owner Occupied,750000,175,1,1,1,1,1,1,562000,80000,256000,141000,1000,3830,HO3,2,84600,1,0,39000,36400,18,1,1,1
CLM00155,POL00155,CUS00155,2025-10-18,2025-10-22,Wind,0,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,13,13,Flat/TPO,Frame,4024,Owner Occupied,663000,31,1,0,1,1,1,1,542000,0,274000,121000,2500,9100,HO5,0,0,0,0,10400,12100,15,1,0,0
CLM00156,POL00156,CUS00156,2022-10-23,2022-10-26,Hurricane,0,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,51,21,Flat/TPO,Reinforced Concrete,2068,Tenant Occupied,357000,30,1,1,1,1,1,1,334000,48000,209000,64000,7500,3560,HO3,0,0,0,0,51200,44100,12,1,0,0
CLM00157,POL00157,CUS00157,2024-10-19,2024-10-19,Water,0,8733 Rooks Park Cir,Hillsborough,FL,33619,27.936594,-82.36584,74,25,Tile,Frame,2768,Owner Occupied,714000,66,1,1,1,1,1,1,732000,85000,381000,144000,1000,7120,HO6,2,134300,2,0,14300,11900,1,1,0,0
CLM00158,POL00158,CUS00158,2024-10-08,2024-10-12,Wind,1,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,74,17,Flat/TPO,Concrete Block,1186,Owner Occupied,980000,85,1,1,1,1,1,1,795000,107000,386000,125000,2000,5050,HO3,1,28600,0,0,9700,10300,17,1,1,0
CLM00159,POL00159,CUS00159,2022-01-31,2022-02-06,Hurricane,0,2901 NE 1st Ave,Miami-Dade,FL,33137,25.802168,-80.187402,14,14,Flat/TPO,Reinforced Concrete,2292,Owner Occupied,1242000,86,1,1,1,1,1,1,1070000,116000,494000,226000,10000,2870,HO3,3,81000,2,0,103600,115500,8,1,0,0
CLM00160,POL00160,CUS00160,2024-10-09,2024-10-16,Wind,1,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,74,5,Metal,Masonry,3347,Owner Occupied,733000,42,1,1,1,1,1,1,606000,59000,364000,179000,5000,6770,HO6,1,101700,1,0,42800,50800,8,1,1,0
CLM00161,POL00161,CUS00161,2025-03-03,2025-03-19,Vandalism,0,2900 Biscayne Blvd,Miami-Dade,FL,33137,25.80518,-80.188488,26,26,Flat/TPO,Concrete Block,1955,Owner Occupied,325000,124,1,1,1,1,0,0,306000,36000,140000,61000,1000,8380,DP3,0,0,0,0,15600,12900,3,1,0,0
CLM00162,POL00162,CUS00162,2023-06-03,2023-06-04,Water,0,452 NE 31st St,Miami-Dade,FL,33137,25.805582,-80.194716,52,14,Concrete Tile,Concrete Block,3447,Owner Occupied,1159000,176,1,1,1,1,1,1,890000,122000,498000,182000,2500,5270,HO5,0,0,0,0,21400,22700,16,1,0,0
CLM00163,POL00163,CUS00163,2024-10-17,2024-10-20,Theft,0,6301 S Westshore Blvd,Hillsborough,FL,33616,27.867894,-82.52435,28,14,Flat/TPO,Frame,853,Owner Occupied,1295000,178,1,1,1,1,1,1,1278000,146000,862000,252000,5000,7130,HO6,0,0,0,0,2900,3500,11,1,0,0
